tshirt,positive_pant,detailed,medium,low,empty,dif
104905265,161436405,"An image of  medium-wash blue denim boyfriend jeans featuring a relaxed fit, heavy ripped distressing, frayed edges, and classic five-pocket styling",Generate an image of medium-wash relaxed-fit boyfriend jeans with heavy distressing,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
104905265,161436405,"An image of  medium-wash blue denim boyfriend jeans featuring a relaxed fit, heavy ripped distressing, frayed edges, and classic five-pocket styling",Generate an image of medium-wash relaxed-fit boyfriend jeans with heavy distressing,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
104905265,161436405,"An image of  medium-wash blue denim boyfriend jeans featuring a relaxed fit, heavy ripped distressing, frayed edges, and classic five-pocket styling",Generate an image of medium-wash relaxed-fit boyfriend jeans with heavy distressing,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
104905265,161436405,"An image of  medium-wash blue denim boyfriend jeans featuring a relaxed fit, heavy ripped distressing, frayed edges, and classic five-pocket styling",Generate an image of medium-wash relaxed-fit boyfriend jeans with heavy distressing,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
179117815,128188619,"Generate an image of  white skinny denim jeans made from stretch cotton fabric, slim-fit silhouette, classic five-pocket styling with a zip fly and belt loops",Generate an image of  white skinny-fit denim jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
179117815,128188619,"Generate an image of  white skinny denim jeans made from stretch cotton fabric, slim-fit silhouette, classic five-pocket styling with a zip fly and belt loops",Generate an image of  white skinny-fit denim jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
179117815,128188619,"Generate an image of  white skinny denim jeans made from stretch cotton fabric, slim-fit silhouette, classic five-pocket styling with a zip fly and belt loops",Generate an image of  white skinny-fit denim jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
179117815,128188619,"Generate an image of  white skinny denim jeans made from stretch cotton fabric, slim-fit silhouette, classic five-pocket styling with a zip fly and belt loops",Generate an image of  white skinny-fit denim jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
179117815,128188619,"Generate an image of  white skinny denim jeans made from stretch cotton fabric, slim-fit silhouette, classic five-pocket styling with a zip fly and belt loops",Generate an image of  white skinny-fit denim jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
179117815,128188619,"Generate an image of  white skinny denim jeans made from stretch cotton fabric, slim-fit silhouette, classic five-pocket styling with a zip fly and belt loops",Generate an image of  white skinny-fit denim jeans,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
195846620,196535540,"An image of a black tulle midi skirt with white polka dots, layered mesh fabric, flowy A-line silhouette, mid-calf length",Generate an image of a black polka-dot tulle midi skirt in a relaxed A-line fit,Generate an image of a polka-dot midi skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190334495,186632675,"An image of a beige-pink plaid tweed mini skirt with a fitted silhouette, short hemline, and subtle fringe at the hem",Generate an image of a slim-fit beige-pink tweed mini skirt,Generate an image of a tweed mini skirt, ,"A photo of a Skirt, on white background, high quality."
190242651,187833536,Generate an image of a burgundy knit skater skirt with a flared A-line fit and scalloped hem detailing,Generate an image of a burgundy flared skater skirt,Generate an image of a skater skirt with a scalloped hem, ,"A photo of a Skirt, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
177124255,185069779,"An image of white high-waisted pleated tapered trousers in crisp cotton twill, featuring a tailored fit with front pleats, side pockets, belt loops, and ankle-skimming legs",Generate an image of white tapered high-waist pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
183892207,141492446,An image of black high-waisted distressed denim cutoff shorts with frayed hems,Generate an image of black high-waisted denim cutoff shorts,Generate an image of cutoff denim shorts, ,"A photo of a Shorts, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
196006113,180180713,"An image of a black mock neck sleeveless bodycon mini dress made from stretchy jersey fabric, figure-hugging fit, above-the-knee length","Generate an image of a black bodycon mini dress with a mock neck, slim fit",Generate an image of a mini dress, ,"A photo of a Dress, on white background, high quality."
198959941,190549441,"An image of black high-waisted full-length leggings crafted from stretchy performance fabric with a sleek, body-hugging fit",Generate an image of fitted high-waist black leggings,Generate an image of leggings, ,"A photo of a Leggings, on white background, high quality."
198959941,190549441,"An image of black high-waisted full-length leggings crafted from stretchy performance fabric with a sleek, body-hugging fit",Generate an image of fitted high-waist black leggings,Generate an image of leggings, ,"A photo of a Leggings, on white background, high quality."
198959941,190549441,"An image of black high-waisted full-length leggings crafted from stretchy performance fabric with a sleek, body-hugging fit",Generate an image of fitted high-waist black leggings,Generate an image of leggings, ,"A photo of a Leggings, on white background, high quality."
198959941,190549441,"An image of black high-waisted full-length leggings crafted from stretchy performance fabric with a sleek, body-hugging fit",Generate an image of fitted high-waist black leggings,Generate an image of leggings, ,"A photo of a Leggings, on white background, high quality."
198959941,190549441,"An image of black high-waisted full-length leggings crafted from stretchy performance fabric with a sleek, body-hugging fit",Generate an image of fitted high-waist black leggings,Generate an image of leggings, ,"A photo of a Leggings, on white background, high quality."
198959941,190549441,"An image of black high-waisted full-length leggings crafted from stretchy performance fabric with a sleek, body-hugging fit",Generate an image of fitted high-waist black leggings,Generate an image of leggings, ,"A photo of a Leggings, on white background, high quality."
158591594,182442474,An image of black velvet wide-leg pull-on pants with an elastic waistband and relaxed drape,Generate an image of black wide-leg pull-on pants,Generate an image of wide-leg pants, ,"A photo of a Pants, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
170621669,161520890,"Generate an image of a black box-pleat mini skirt crafted from structured polyester twill, featuring a high-waisted fitted waistband, crisp evenly spaced box pleats, thigh-length hem, and a concealed side zipper",Generate an image of a black box-pleat mini skirt with a high-waisted A-line fit,Generate an image of a box-pleat mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
184698598,189461998,"An image of a black pleated A-line mini skirt made from lightweight woven fabric, featuring sharp knife pleats, a high-rise waistband, and a flared fit",Generate an image of a black pleated A-line mini skirt with a flared silhouette,Generate an image of a pleated mini skirt, ,"A photo of a Skirt, on white background, high quality."
176957763,145197195,"Generate an image of navy blue tapered pants in lightweight woven fabric, covered in an all-over floral print, featuring an elastic waistband, slim tapered fit, and ankle length",Generate an image of navy blue tapered pants with an elastic waist and tapered fit,Generate an image of floral tapered pants, ,"A photo of a Pants, on white background, high quality."
176957763,145197195,"Generate an image of navy blue tapered pants in lightweight woven fabric, covered in an all-over floral print, featuring an elastic waistband, slim tapered fit, and ankle length",Generate an image of navy blue tapered pants with an elastic waist and tapered fit,Generate an image of floral tapered pants, ,"A photo of a Pants, on white background, high quality."
181839680,178862192,"Generate an image of a dark-wash denim A-line mini skirt featuring a button-front closure, high-waisted fit, sturdy denim fabric, subtle contrast topstitching, and a gentle flare toward the hem",Generate an image of a dark-wash A-line mini skirt with a button-front closure,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
181839680,178862192,"Generate an image of a dark-wash denim A-line mini skirt featuring a button-front closure, high-waisted fit, sturdy denim fabric, subtle contrast topstitching, and a gentle flare toward the hem",Generate an image of a dark-wash A-line mini skirt with a button-front closure,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
181839680,178862192,"Generate an image of a dark-wash denim A-line mini skirt featuring a button-front closure, high-waisted fit, sturdy denim fabric, subtle contrast topstitching, and a gentle flare toward the hem",Generate an image of a dark-wash A-line mini skirt with a button-front closure,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
181839680,178862192,"Generate an image of a dark-wash denim A-line mini skirt featuring a button-front closure, high-waisted fit, sturdy denim fabric, subtle contrast topstitching, and a gentle flare toward the hem",Generate an image of a dark-wash A-line mini skirt with a button-front closure,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
181839680,178862192,"Generate an image of a dark-wash denim A-line mini skirt featuring a button-front closure, high-waisted fit, sturdy denim fabric, subtle contrast topstitching, and a gentle flare toward the hem",Generate an image of a dark-wash A-line mini skirt with a button-front closure,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
181839680,178862192,"Generate an image of a dark-wash denim A-line mini skirt featuring a button-front closure, high-waisted fit, sturdy denim fabric, subtle contrast topstitching, and a gentle flare toward the hem",Generate an image of a dark-wash A-line mini skirt with a button-front closure,Generate an image of a denim mini skirt, ,"A photo of a Skirt, on white background, high quality."
190758623,192918453,An image of black tailored tapered trousers featuring a high paperbag waist and slim fit,Generate an image of black tapered tailored trousers with a paperbag high waist,Generate an image of paperbag waist trousers, ,"A photo of a Trousers, on white background, high quality."
196275116,193502494,An image of dark wash denim slim-fit jeans featuring distressed ripped details,Generate an image of dark wash slim-fit jeans,Generate an image of jeans, ,"A photo of a Jeans, on white background, high quality."
197705777,197279231,"An image of medium-wash blue distressed denim jean shorts made of sturdy denim, featuring cuffed hems and a relaxed mid-rise fit",Generate an image of distressed cuffed denim jean shorts with a relaxed fit,Generate an image of jean shorts, ,"A photo of a Jean Shorts, on white background, high quality."
197705777,197279231,"An image of medium-wash blue distressed denim jean shorts made of sturdy denim, featuring cuffed hems and a relaxed mid-rise fit",Generate an image of distressed cuffed denim jean shorts with a relaxed fit,Generate an image of jean shorts, ,"A photo of a Jeans, on white background, high quality."
149938019,150975176,"An image of dark wash denim boyfriend jeans with a relaxed fit, ripped distressing, classic five-pocket styling, and rolled cuffs",Generate an image of dark wash relaxed-fit boyfriend jeans with ripped details,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
149938019,150975176,"An image of dark wash denim boyfriend jeans with a relaxed fit, ripped distressing, classic five-pocket styling, and rolled cuffs",Generate an image of dark wash relaxed-fit boyfriend jeans with ripped details,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
149938019,150975176,"An image of dark wash denim boyfriend jeans with a relaxed fit, ripped distressing, classic five-pocket styling, and rolled cuffs",Generate an image of dark wash relaxed-fit boyfriend jeans with ripped details,Generate an image of ripped boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
